image_id,street,citi,n_citi,bed,bath,sqft,price
3844,1822 W Tedmar Avenue,"Anaheim, CA",12,4,2,1600,649000
3845,549 N Hart Street,"Orange, CA",259,4,2,1308,635000
3846,8211 CALIFORNIA Street,"Buena Park, CA",51,3,2,1281,615000
3847,7333 Cherokee Circle,"Buena Park, CA",51,3,2,1189,649999
3848,8852 Yorkshire Avenue,"Garden Grove, CA",124,4,2,1184,609000
3849,175 N A Street,"Tustin, CA",379,2,2,1250,640000
3850,2000 W Cherry Avenue,"Fullerton, CA",123,3,2,1471,649900
3851,12222 Bluebell Avenue,"Garden Grove, CA",124,3,2,1242,649000
3852,215 OAK Place,"Brea, CA",49,4,3,1529,640000
3853,2814 Ridgewood Street,"Santa Ana, CA",331,4,2,1540,650000
3854,12451 Fallingleaf Street,"Garden Grove, CA",124,4,2,1340,650000
3855,9312 Julie Beth Street,"Cypress, CA",96,4,2,1671,645000
3856,2866 W Lynrose Drive,"Anaheim, CA",12,3,2,1494,619900
3857,1103 W Walnut Avenue,"Orange, CA",259,3,2,1200,608000
3858,1331 N Ferndale Street,"Anaheim, CA",12,4,2,1305,629000
3859,12142 Park Lane,"Garden Grove, CA",124,3,1,1491,615000
3860,6152 Chapman Avenue,"Garden Grove, CA",124,3,2,1110,650000
3861,7991 Gardenia Drive,"Buena Park, CA",51,3,2.1,1738,649900
3862,761 E Pinehurst Avenue,"La Habra, CA",169,3,1,1191,599888
3863,2720 E Walnut Avenue,"Orange, CA",259,3,2,1246,650000
3864,1114 S Torry Place,"Anaheim, CA",12,3,2,1942,634500
3865,24241 Ontario Lane,"Lake Forest, CA",186,3,2,1392,635000
3866,1521 MIKINDA Avenue,"La Habra, CA",169,3,2,1273,605000
3867,1607 S Lamar Street,"Anaheim, CA",12,3,2,1150,619000
3868,4 Dewberry,"Rancho Santa Margarita, CA",303,3,2,1083,630000
3869,1722 W 11th Street,"Santa Ana, CA",331,3,2.1,1266,609000
3870,7024 Santa Marta Circle,"Buena Park, CA",51,3,2,1790,600000
3871,1202 W Walnut Street,"Santa Ana, CA",331,5,2.1,1551,629000
3872,1401 Joana Drive,"Santa Ana, CA",331,4,2,1682,640000
3873,1334 E Collins Avenue,"Orange, CA",259,3,2,1346,649000
3874,6362 Darlington Avenue,"Buena Park, CA",51,5,2,2179,649900
3875,10582 Sycamore Avenue,"Stanton, CA",358,4,1.1,2100,609888
3876,1741 Tustin Avenue,"Costa Mesa, CA",89,2,2,1044,599000
3877,6443 Verdi Drive,"Buena Park, CA",51,3,2,1353,599900
3878,11452 Mac Street,"Garden Grove, CA",124,3,2,968,599000
3879,2245 Halladay Street,"Santa Ana, CA",331,3,2,1200,652200
3880,6542 Humboldt Avenue,"Westminster, CA",402,3,2,1370,649000
3881,14661 SAIL Street,"Garden Grove, CA",124,4,2,1281,620000
3882,1147 W Vermont Avenue,"Anaheim, CA",12,4,2,1339,645000
3883,723 W Tribella Court,"Santa Ana, CA",331,3,3,1900,649999
3884,2206 Alona Street,"Santa Ana, CA",331,3,2,1152,599999
3885,1614 Valencia Avenue,"Placentia, CA",288,3,2,1470,639000
3886,21536 Pedroso,"Mission Viejo, CA",218,3,2,1246,640000
3887,382 N Parker Street,"Orange, CA",259,2,1,857,638000
3888,701 S Hickory Street,"Santa Ana, CA",331,3,2,1686,625000
3889,24405 Mira Verde,"Laguna Niguel, CA",180,2,2.1,1150,655000
3890,2231 Sidon Avenue,"La Habra, CA",169,3,3,1581,624999
3891,1142 SYCAMORE,"Orange, CA",259,3,2,1373,655000
3892,8292 Delfino Circle,"Huntington Beach, CA",148,3,2,1196,650000
3893,1329 N Custer Street,"Santa Ana, CA",331,4,3,1972,649999
3894,1502 N Main Street,"Santa Ana, CA",331,4,1,1990,629000
3895,568 S Harbor Boulevard,"Santa Ana, CA",331,4,3.1,1905,635000
3896,1112 S Lambert Drive,"Fullerton, CA",123,3,1.1,1362,639900
3897,12997 Santor Court,"Garden Grove, CA",124,3,2.1,1613,639500
3898,1269 E EASTWOOD Drive,"Anaheim, CA",12,3,1.1,1513,615000
3899,26411 Via Gorrion,"Mission Viejo, CA",218,3,2,1200,650000
3900,525 E La Habra Boulevard,"La Habra, CA",169,3,1,1633,599000
3901,505 N Hawthorn Street,"Anaheim, CA",12,3,2,1736,649900
3902,2525 S Raitt Street,"Santa Ana, CA",331,3,2,1136,600000
3903,9100 Walker Street,"Cypress, CA",96,2,2,844,650000
3904,26741 Avenida Shonto,"Mission Viejo, CA",218,3,2,1200,650000
3905,431 Sonora Place,"La Habra, CA",169,3,3,1517,609900
3906,1714 W Brook,"Santa Ana, CA",331,3,2,1136,599900
3907,912 S Washington Avenue,"Fullerton, CA",123,3,2,1612,599500
3908,6592 Santa Catalina Avenue,"Garden Grove, CA",124,3,2,1293,639000
3909,2505 Park Drive,"Santa Ana, CA",331,4,2,1551,619000
3910,12042 Emrys Avenue,"Garden Grove, CA",124,3,2,1186,599000
3911,1812 E Briarvale Avenue,"Anaheim, CA",12,5,3,1436,647900
3912,283 N Spruce Drive,"Anaheim, CA",12,4,1.1,1464,599000
3913,28062 Via Chocano,"Mission Viejo, CA",218,3,2,1563,639000
3914,2147 Evergreen Street,"Santa Ana, CA",331,4,2,1992,599000
3915,28029 Via Tirso,"Mission Viejo, CA",218,2,3,1818,620000
3916,507 N Daisy Avenue,"Santa Ana, CA",331,4,3,1430,629000
3917,503 N Daisy Avenue,"Santa Ana, CA",331,4,3,1340,629000
3918,4262 W 5th Street,"Santa Ana, CA",331,3,2.1,1541,595000
3919,409 S Hill Street,"Orange, CA",259,3,3,1276,599500
3920,404 Jensen Way,"Fullerton, CA",123,4,2.1,1561,599900
3921,6442 PHEASANT Drive,"Buena Park, CA",51,3,3,1870,629000
3922,1502 Eastside Avenue,"Santa Ana, CA",331,4,2,1421,650000
3923,11 Via Becerra,"Rancho Santa Margarita, CA",303,2,2,993,619000
3924,2805 Roswell Street,"Santa Ana, CA",331,4,2,1837,595000
3925,3377 Tempe Drive,"Huntington Beach, CA",148,2,3,1580,649000
3926,144 E Hoover Avenue,"Orange, CA",259,3,2,1398,624000
3927,26411 Shadybrook Road,"San Juan Capistrano, CA",325,3,3,1623,625000
3928,1108 W 5th Street,"Santa Ana, CA",331,4,2,1738,650000
3929,2121 Baja Avenue,"La Habra, CA",169,3,2,1419,620000
3930,1428 W Kimberly Lane,"Anaheim, CA",12,4,2,2027,655000
3931,929 W Alpine Avenue,"Santa Ana, CA",331,3,2,1156,645000
3932,2518 S Artesia Street,"Santa Ana, CA",331,3,2,1559,629900
3933,7 Via Castilla,"Laguna Woods, CA",181,2,2,1300,598000
3934,14 Augusta,"Irvine, CA",157,2,2,948,635000
3935,5026 E Budlong Street,"Anaheim Hills, CA",11,3,2,1265,628000
3936,26481 Zoraida,"Mission Viejo, CA",218,3,2.1,1943,649900
3937,619 N Buttonwood Street,"Anaheim, CA",12,3,1.1,1701,629900
3938,903 Arnold Drive,"Placentia, CA",288,2,2,876,625000
3939,10607 Mona Way,"Stanton, CA",358,4,2.2,2185,619900
3940,7421 Susan Circle,"La Palma, CA",173,4,2,1788,650000
3941,1011 Buena Vista Avenue,"La Habra, CA",169,3,2,1436,625000
3942,2742 E Collins Avenue,"Orange, CA",259,3,2,1050,595000
3943,1060 N Rosemont Street,"Anaheim, CA",12,3,2,1739,615000
3944,27362 Padilla,"Mission Viejo, CA",218,3,2,1120,612000
3945,1614 S Standard Avenue,"Santa Ana, CA",331,1,1,1472,650000
3946,817 N 817 N. Olive st,"Santa Ana, CA",331,3,1.1,1269,620000
3947,402 S Florette Street,"Anaheim, CA",12,3,2,1847,649900
3948,1905 W Hall Avenue,"Santa Ana, CA",331,3,2,1445,655000
3949,10571 Halelani Way,"Garden Grove, CA",124,4,2,1452,650000
3950,703 N Juniper Place,"Anaheim, CA",12,4,1.1,1638,598000
3951,1203 S Courtright Street,"Anaheim, CA",12,3,2.1,1281,615000
3952,4350 E Terra Vista Lane,"Anaheim Hills, CA",11,3,2.1,2494,625000
3953,2526 W Stanford Street,"Santa Ana, CA",331,4,3.1,1719,625750
3954,171 Luneta Lane,"Ladera Ranch, CA",177,2,3,1741,654990
3955,1433 E Lincoln Avenue,"Anaheim, CA",12,3,1.1,1620,629000
3956,10 Marisol Street,"Ladera Ranch, CA",177,3,2.1,1592,648000
3957,2531 Foxdale Avenue,"La Habra, CA",169,3,2,1581,599900
3958,226 E Edinger Avenue,"Santa Ana, CA",331,5,3,2016,635000
3959,24092 Landisview Avenue,"Lake Forest, CA",186,3,2,1200,629999
3960,23482 Via Burriana,"Mission Viejo, CA",218,4,3,1871,600000
3961,1974 Meyer Place,"Costa Mesa, CA",89,2,2.1,1442,625000
3962,357 N Avelina Way,"Anaheim, CA",12,4,2.1,1744,629950
3963,869 W Wilson Street,"Costa Mesa, CA",89,3,2,1450,620000
3964,142 Luneta Lane,"Ladera Ranch, CA",177,2,3,1741,639990
3965,1822 W Tedmar Avenue,"Anaheim, CA",12,4,2,1600,649000
3966,6227 E Northfield Avenue,"Anaheim Hills, CA",11,4,2,1400,679900
3967,1718 W Second Street,"Santa Ana, CA",331,3,1,816,699800
3968,65 Dunn Street,"Laguna Niguel, CA",180,3,3,1555,660000
3969,7333 Cherokee Circle,"Buena Park, CA",51,3,2,1189,649999
3970,23911 Sprig,"Mission Viejo, CA",218,4,2,1460,679000
3971,1002 S Ambridge Street,"Anaheim, CA",12,3,2,1370,685900
3972,4 Marisol Street,"Ladera Ranch, CA",177,3,2.1,1601,659000
3973,3918 S Birch Street,"Santa Ana, CA",331,3,2,1672,699800
3974,10382 Bonnie Drive,"Garden Grove, CA",124,3,3,1550,695000
3975,2000 W Cherry Avenue,"Fullerton, CA",123,3,2,1471,649900
3976,6442 Chapman Avenue,"Garden Grove, CA",124,3,2,1213,679000
3977,12222 Bluebell Avenue,"Garden Grove, CA",124,3,2,1242,649000
3978,6683 SAN HOMERO Way,"Buena Park, CA",51,3,2,1711,675000
3979,8367 Mango Way,"Buena Park, CA",51,4,2,1196,668000
3980,2814 Ridgewood Street,"Santa Ana, CA",331,4,2,1540,650000
3981,13361 Galway Street,"Garden Grove, CA",124,3,2,1398,688888
3982,12451 Fallingleaf Street,"Garden Grove, CA",124,4,2,1340,650000
3983,5252 Delong Street,"Cypress, CA",96,3,2,1515,670000
3984,9312 Julie Beth Street,"Cypress, CA",96,4,2,1671,645000
3985,12002 Dunklee Lane,"Garden Grove, CA",124,3,2,1155,689000
3986,11552 Palawan Street,"Cypress, CA",96,3,2,1398,689000
3987,9412 Westminster Boulevard,"Westminster, CA",402,3,2,1163,665000
3988,2908 W LYNROSE Drive,"Anaheim, CA",12,5,3,1808,659900
3989,1114 W Curie Avenue,"Santa Ana, CA",331,4,3,1798,679900
3990,7832 Lessue Avenue,"Stanton, CA",358,5,3,1887,695000
3991,2495 Woodfield Drive,"Brea, CA",49,4,3,2520,675000
3992,6152 Chapman Avenue,"Garden Grove, CA",124,3,2,1110,650000
3993,3725 S Garnsey Street,"Santa Ana, CA",331,4,2,2039,695000
3994,7991 Gardenia Drive,"Buena Park, CA",51,3,2.1,1738,649900
3995,120 N Trevor Street,"Anaheim, CA",12,3,4,1842,699900
3996,9 Iron Bark Way,"Irvine, CA",157,3,2,1494,695000
3997,4802 Merten Avenue,"Cypress, CA",96,4,2,1197,660000
3998,828 Lime Street,"Brea, CA",49,3,2,1169,695000
3999,2633 E Strong Place,"Anaheim, CA",12,3,2,1956,680000
4000,2720 E Walnut Avenue,"Orange, CA",259,3,2,1246,650000
4001,34572 Via Verde,"Dana Point, CA",97,2,1,990,699900
4002,413 Paseo Ganso,"San Clemente, CA",319,3,2,1526,695000
4003,22742 Foxborough Way,"Lake Forest, CA",186,3,2,1329,675000
4004,2002 W Central Avenue,"Santa Ana, CA",331,3,2,1437,690000
4005,5681 Myra Avenue,"Cypress, CA",96,3,1.1,1851,698880
4006,2624 W Olive Avenue,"Fullerton, CA",123,3,2.1,2150,698000
4007,25731 Califia Drive,"Laguna Hills, CA",179,5,3,1500,674900
4008,584 S Harbor Boulevard,"Santa Ana, CA",331,3,3.1,1890,679999
4009,1807 Alabama Street,"Huntington Beach, CA",148,3,2,1205,699988
4010,805 S Citron Street,"Anaheim, CA",12,6,1,2675,699900
4011,11811 Morgan Lane,"Garden Grove, CA",124,4,2,1493,695000
4012,9 Alumbre,"Rancho Santa Margarita, CA",303,3,3,1299,699900
4013,1334 E Collins Avenue,"Orange, CA",259,3,2,1346,649000
4014,6362 Darlington Avenue,"Buena Park, CA",51,5,2,2179,649900
4015,9502 Westminster Avenue,"Garden Grove, CA",124,3,1.1,988,699000
4016,2712 W Glenwood Place,"Santa Ana, CA",331,4,2.1,1761,659900
4017,3171 N Beechwood Street,"Orange, CA",259,4,2,1662,699000
4018,287 S Raspberry Lane,"Anaheim Hills, CA",11,4,2,1457,699000
4019,4421 Dorthea Street,"Yorba Linda, CA",412,4,2,2005,695000
4020,2245 Halladay Street,"Santa Ana, CA",331,3,2,1200,652200
4021,23542 Milano,"Laguna Hills, CA",179,4,2,1366,698000
4022,212 Fig Avenue,"Brea, CA",49,4,2,1652,689900
4023,645 S Roanne Street,"Anaheim, CA",12,4,2,1221,660000
4024,6542 Humboldt Avenue,"Westminster, CA",402,3,2,1370,649000
4025,28851 Woodspring Circle,"Lake Forest, CA",186,3,3,1620,699900
4026,198 S Dove Street,"Orange, CA",259,2,2.1,1464,690000
4027,9171 La Grand Avenue,"Garden Grove, CA",124,3,2,1340,658000
4028,218 Swanee Avenue,"Placentia, CA",288,4,3,2358,699000
4029,507 N Cornell Avenue,"Fullerton, CA",123,3,2,1396,699900
4030,1147 W Vermont Avenue,"Anaheim, CA",12,4,2,1339,645000
4031,3560 Sunnyside Drive,"Yorba Linda, CA",412,3,3,1664,695000
4032,231 S Thomas Street,"Orange, CA",259,4,2,1440,688000
4033,723 W Tribella Court,"Santa Ana, CA",331,3,3,1900,649999
4034,7062 Bestel Avenue,"Westminster, CA",402,3,3,1600,698000
4035,2545 E Monroe Avenue,"Orange, CA",259,3,2,1372,669888
4036,76 Cerrero Court,"Ladera Ranch, CA",177,2,2,1473,689500
4037,1401 Orange Avenue,"Santa Ana, CA",331,5,3,1751,695000
4038,25115 Sanoria Street,"Laguna Niguel, CA",180,2,2,1148,689000
4039,914 W Walnut Street,"Santa Ana, CA",331,2,1,1864,700000
4040,2256 E Nyon Avenue,"Anaheim, CA",12,4,2.1,1973,699900
4041,2540 E Banyan Court,"Anaheim, CA",12,3,2,1932,670000
4042,18775 Chapel Lane,"Huntington Beach, CA",148,3,2.1,1773,699999
4043,21011 Lacebark Lane,"Mission Viejo, CA",218,3,2.1,1540,699900
4044,1234 W 3rd Street,"Santa Ana, CA",331,2,1,1499,700000
4045,420 Catalpa Avenue,"Brea, CA",49,3,1.1,1960,685000
4046,4 Bluff Cove Drive,"Aliso Viejo, CA",7,3,2.1,1604,699700
4047,11702 West Street,"Garden Grove, CA",124,4,2,1855,699000
4048,20202 E Santiago Canyon Road,"Orange, CA",259,3,2.1,1242,700500
4049,1425 W 12th Street,"Santa Ana, CA",331,5,2.1,1664,679000
4050,1021 S Cypress Avenue,"Santa Ana, CA",331,2,1,855,699000
4051,6630 SAN HOMERO Way,"Buena Park, CA",51,3,2,1408,695000
4052,13901 Browning Avenue,"Tustin, CA",379,3,2,1294,685000
4053,24405 Mira Verde,"Laguna Niguel, CA",180,2,2.1,1150,655000
4054,8482 Oakstone Circle,"Huntington Beach, CA",148,3,2.1,1806,685000
4055,1142 SYCAMORE,"Orange, CA",259,3,2,1373,655000
4056,1611 E Palmyra Avenue,"Orange, CA",259,3,2.1,1582,699889
4057,17292 Candleberry,"Irvine, CA",157,2,2,1384,689999
4058,144 Primrose Avenue,"Placentia, CA",288,3,2,1300,695000
4059,14351 Raintree Road,"Tustin, CA",379,3,2,1624,665000
4060,14126 Paul Way,"Westminster, CA",402,3,1,1141,699900
4061,8292 Delfino Circle,"Huntington Beach, CA",148,3,2,1196,650000
4062,23302 Via Bahia,"Mission Viejo, CA",218,3,2,1178,673000
4063,1329 N Custer Street,"Santa Ana, CA",331,4,3,1972,649999
4064,3685 BLUE GUM Drive,"Yorba Linda, CA",412,3,2,1212,679900
4065,27882 Torroba,"Mission Viejo, CA",218,3,2,1472,679900
4066,12841 Dungan Lane,"Garden Grove, CA",124,3,2,1170,699000
4067,26411 Via Gorrion,"Mission Viejo, CA",218,3,2,1200,650000
4068,13471 Jasmine Way,"Garden Grove, CA",124,4,2.1,2012,665000
4069,3747 E Spring Street,"Orange, CA",259,5,3,1866,705000
4070,32021 Via La Plata,"San Juan Capistrano, CA",325,3,2,1774,659900
4071,505 N Hawthorn Street,"Anaheim, CA",12,3,2,1736,649900
4072,2649 W Stockton Avenue,"Anaheim, CA",12,7,3,2731,680000
4073,1663 W Buena Vista Avenue,"Anaheim, CA",12,3,2,1603,669000
4074,21406 Carabela,"Mission Viejo, CA",218,2,2,1882,699900
4075,6080 E Calle Cedro,"Anaheim Hills, CA",11,4,2,1962,700000
4076,9100 Walker Street,"Cypress, CA",96,2,2,844,650000
4077,26741 Avenida Shonto,"Mission Viejo, CA",218,3,2,1200,650000
4078,2974 Milbro Street,"Costa Mesa, CA",89,3,1.1,1100,700000
4079,384 N Poplar Street,"Orange, CA",259,3,2,1810,675000
4080,27776 Via Sarasate,"Mission Viejo, CA",218,3,2,1503,700000
4081,4159 N Santa Lucia Street,"Orange, CA",259,4,2,2323,675000
4082,21345 Carabela,"Mission Viejo, CA",218,3,2,1882,684000
4083,1024 MORENO Way,"Placentia, CA",288,4,2.1,1750,699000
4084,27186 Coachman Way,"Lake Forest, CA",186,3,2,1069,659900
4085,426 Emerson Street,"Costa Mesa, CA",89,2,1.1,1216,679000
4086,824 Willow Drive,"Brea, CA",49,4,3.1,2034,675000
4087,1812 E Briarvale Avenue,"Anaheim, CA",12,5,3,1436,647900
4088,1015 N Towner Street,"Santa Ana, CA",331,2,1.1,1559,695900
4089,15 Puesto Drive,"Ladera Ranch, CA",177,2,2,1466,694990
4090,21 Puesto Drive,"Ladera Ranch, CA",177,2,2,1466,689990
4091,1015 N Citron Street,"Anaheim, CA",12,1,1,976,695000
4092,30 Via Joaquin,"Rancho Santa Margarita, CA",303,3,2.1,1624,664900
4093,27812 Espinoza,"Mission Viejo, CA",218,2,2,1450,678000
4094,8982 Rathburn Avenue,"Westminster, CA",402,3,2,1300,699000
4095,11772 Dorada Avenue,"Garden Grove, CA",124,3,2,1296,665000
4096,611 S Western Avenue,"Anaheim, CA",12,4,2.1,1947,695000
4097,527 W Tribella Court,"Santa Ana, CA",331,4,3,2133,680000
4098,28202 Via Cernuda,"Mission Viejo, CA",218,3,2,1707,675000
4099,337 E Everett Place,"Orange, CA",259,3,2,1030,675000
4100,11581 Candy Lane,"Garden Grove, CA",124,4,2,1295,680000
4101,6722 Anthony Avenue,"Garden Grove, CA",124,3,2,1731,698000
4102,6311 Chapman Avenue,"Garden Grove, CA",124,3,2,1335,690000
4103,6541 Trask Avenue,"Westminster, CA",402,4,2,1189,699000
4104,2857 PARK VISTA CT,"Fullerton, CA",123,4,2.1,1990,677000
4105,1502 Eastside Avenue,"Santa Ana, CA",331,4,2,1421,650000
4106,728 Calle Casita,"San Clemente, CA",319,3,2.1,1270,697000
4107,354 Bridenbecker Avenue,"La Habra, CA",169,3,2.1,2100,699900
4108,343 Camino San Clemente,"San Clemente, CA",319,2,2,1202,669000
4109,6804 Ossabaw Court,"Cypress, CA",96,4,2.1,1933,684900
4110,346 Camino San Clemente,"San Clemente, CA",319,2,2,1204,659990
4111,195 Lockwood Park Place,"Tustin, CA",379,3,2,1300,660000
4112,3377 Tempe Drive,"Huntington Beach, CA",148,2,3,1580,649000
4113,1108 W 5th Street,"Santa Ana, CA",331,4,2,1738,650000
4114,781 Roscoe Street,"Brea, CA",49,3,3,2104,686000
4115,1212 W Apollo Avenue,"Anaheim, CA",12,4,2,1244,659900
4116,3710 S Sea Breeze,"Santa Ana, CA",331,3,2,1406,675000
4117,2051 E Whittier Boulevard,"La Habra, CA",169,4,2,1573,679900
4118,1428 W Kimberly Lane,"Anaheim, CA",12,4,2,2027,655000
4119,929 W Alpine Avenue,"Santa Ana, CA",331,3,2,1156,645000
4120,10293 Claudia Avenue,"Buena Park, CA",51,4,1.1,1237,675000
4121,2613 Strawberry Lane,"Santa Ana, CA",331,4,3,1704,689999
4122,26481 Zoraida,"Mission Viejo, CA",218,3,2.1,1943,649900
4123,26512 Paseo Belardes,"San Juan Capistrano, CA",325,3,2,1452,698900
4124,825 Berenice Drive,"Brea, CA",49,4,2,1924,699000
4125,23662 Via Benavente,"Mission Viejo, CA",218,2,2,1431,695000
4126,7421 Susan Circle,"La Palma, CA",173,4,2,1788,650000
4127,148 Luneta Lane,"Ladera Ranch, CA",177,2,3,1741,664990
4128,164 honeysuckle lane,"Brea, CA",49,3,2.1,1613,699000
4129,27485 Abanico,"Mission Viejo, CA",218,4,2,1650,690000
4130,1714 W Adams Street,"Santa Ana, CA",331,4,2,1620,694900
4131,4158 N Santa Anita Street,"Orange, CA",259,3,2,1695,679000
4132,156 Honeysuckle Lane,"Brea, CA",49,3,2.1,1691,699000
4133,1218 W Woodcrest Avenue,"Fullerton, CA",123,4,2,1770,679000
4134,2014 W Camden Place,"Santa Ana, CA",331,5,2,1775,698500
4135,1614 S Standard Avenue,"Santa Ana, CA",331,1,1,1472,650000
4136,1224 E Romneya Drive,"Anaheim, CA",12,5,4,2067,699900
4137,1411 Essex Drive,"La Habra, CA",169,4,3,2232,699999
4138,2324 E Clifpark Way,"Anaheim, CA",12,4,2.1,1976,690000
4139,2133 N Poplar Street,"Santa Ana, CA",331,3,2,2043,669999
4140,160 Luneta Lane,"Ladera Ranch, CA",177,2,3,1539,659990
4141,13262 Blue Spruce Avenue,"Garden Grove, CA",124,3,2,1276,659999
4142,2173 Loma Verde Drive,"Fullerton, CA",123,3,2.1,1772,685000
4143,402 S Florette Street,"Anaheim, CA",12,3,2,1847,649900
4144,192 N Lester Drive,"Orange, CA",259,3,1,1141,659000
4145,1905 W Hall Avenue,"Santa Ana, CA",331,3,2,1445,655000
4146,11751 Samuel Drive,"Garden Grove, CA",124,4,2.1,1449,698000
4147,2870 W POLK Avenue,"Anaheim, CA",12,3,2,1700,669000
4148,10571 Halelani Way,"Garden Grove, CA",124,4,2,1452,650000
4149,171 Luneta Lane,"Ladera Ranch, CA",177,2,3,1741,654990
4150,2633 E Collins Avenue,"Orange, CA",259,3,2,1442,689500
4151,7001 Maple Street,"Westminster, CA",402,5,2,2073,685000
4152,1637 La Paloma Avenue,"Placentia, CA",288,4,3,1944,665000
4153,10 Marisol Street,"Ladera Ranch, CA",177,3,2.1,1592,648000
4154,1260 Ironwood Street,"La Habra, CA",169,4,2,1885,700000
4155,1525 W Elm Avenue,"Anaheim, CA",12,4,2.1,1919,725000
4156,21991 Trailway Lane,"Lake Forest, CA",186,4,2,2214,749900
4157,25641 Horse Shoe,"Lake Forest, CA",186,4,2.1,1956,725000
4158,2251 E Vermont Avenue,"Anaheim, CA",12,4,3,2287,719990
4159,5681 Jay Street,"Yorba Linda, CA",412,3,2,1726,739900
4160,1718 W Second Street,"Santa Ana, CA",331,3,1,816,699800
4161,2489 N Cottonwood Street,"Orange, CA",259,4,2,1605,739900
4162,221 W Tribella Court,"Santa Ana, CA",331,4,2.1,2119,739900
4163,3918 S Birch Street,"Santa Ana, CA",331,3,2,1672,699800
4164,10382 Bonnie Drive,"Garden Grove, CA",124,3,3,1550,695000
4165,10752 Holly Drive,"Garden Grove, CA",124,3,2,1295,748500
4166,1808 Rosalia Drive,"Fullerton, CA",123,3,2,1712,715000
4167,4643 E Greenwood Drive,"Anaheim, CA",12,3,3,2127,719000
4168,167 N Lester Drive,"Orange, CA",259,2,1,1095,749000
4169,6081 Acacia Avenue,"Garden Grove, CA",124,3,2.1,1486,750000
4170,53 Bogey Lane,"Coto de Caza, CA",90,3,3,2300,745000
4171,7832 Lessue Avenue,"Stanton, CA",358,5,3,1887,695000
4172,14762 Wilson Street,"Midway City, CA",215,3,2,1344,754900
4173,13291 Edinburgh Drive,"Westminster, CA",402,4,2,1326,749900
4174,3725 S Garnsey Street,"Santa Ana, CA",331,4,2,2039,695000
4175,120 N Trevor Street,"Anaheim, CA",12,3,4,1842,699900
4176,9 Iron Bark Way,"Irvine, CA",157,3,2,1494,695000
4177,1158 W Locust Avenue,"Anaheim, CA",12,4,3,1927,738000
4178,828 Lime Street,"Brea, CA",49,3,2,1169,695000
4179,24812 Mosquero Lane,"Mission Viejo, CA",218,4,3,2100,729000
4180,16352 Lunar Street,"Westminster, CA",402,4,2,1667,749000
4181,11721 Eudora Lane,"Garden Grove, CA",124,4,2.1,1741,748000
4182,5502 Brae Burn Place,"Buena Park, CA",51,3,2,1734,739000
4183,22891 Aspan Street,"Lake Forest, CA",186,4,2,1540,730000
4184,2090 N DIAMOND Street,"Orange, CA",259,4,2,1553,710000
4185,8732 Summercrest Circle,"Garden Grove, CA",124,4,2.1,2266,710000
4186,34572 Via Verde,"Dana Point, CA",97,2,1,990,699900
4187,8 Tanzanite,"Rancho Santa Margarita, CA",303,4,3,1994,730000
